"observed","SAR","M5P.pred","SVMR.pred","predLars","predMars"
0.48,0.471025641025641,0.665224888169492,0.464233184217227,0.457405068131958,0.525121743978317
0.79,0.776818181818182,0.665224888169492,0.565647716277294,0.68761828606071,0.762592929233622
0.59,0.51,0.665224888169492,0.569263717795028,0.600048783057827,0.680132810466607
0.8,0.776818181818182,0.665224888169492,0.764687873663501,0.686928810610158,0.762592929233622
0.728066667,0.608181818181818,0.652396399630533,0.666355930080928,0.619278537384812,0.752762058697772
0.32,0.328190476214286,0.372335452344458,0.57389920096011,0.659840110496121,0.540009593642091
0.34,0.328190476214286,0.372335452344458,0.56402551678831,0.65186811442089,0.540009593642091
0.31,0.328190476214286,0.372335452344458,0.616486997693019,0.697443396847315,0.540009593642091
0.28,0.328190476214286,0.372335452344458,0.642901758189272,0.69173051945599,0.540009593642091
0.3,0.328190476214286,0.372335452344458,0.657523088989421,0.687492261147009,0.540009593642091
0.34,0.328190476214286,0.372335452344458,0.681982205061919,0.676120968893584,0.540009593642091
0.564633333,0.847766666666667,0.766933903293519,0.648979189581112,0.664810178011342,0.687414598848973
0.43,0.471025641025641,0.695621563299553,0.482563675203407,0.492650375007444,0.51037344464302
0.82,0.8047,0.695621563299553,0.826603726192119,0.714468558062102,0.748018206081843
0.82,0.8047,0.695621563299553,0.825456297955109,0.722863592936196,0.748018206081843
0.84,0.8047,0.695621563299553,0.812018439022679,0.722174117485644,0.748018206081843
0.33,0.472173913043478,0.463935816522124,0.498301602388436,0.615836377160313,0.355170143699609
0.19,0.408,0.463935816522124,0.376255789080699,0.502978171881666,0.233931371996564
0.48,0.472173913043478,0.463935816522124,0.49560135378119,0.748111464922272,0.470883275742377
0.19,0.472173913043478,0.463935816522124,0.464509547664594,0.686223933055975,0.470883275742377
0.642566667,0.447889743615385,0.421789827345993,0.518703691128708,0.500992373786976,-0.130160600034543
0.5,0.447889743615385,0.417097611803072,0.38110263280938,0.533552549678659,0.406785361615869
0.44,0.447889743615385,0.417097611803072,0.34423558891561,0.527771200566642,0.406785361615869
0.43,0.447889743615385,0.417097611803072,0.376834369595959,0.554553088969318,0.406785361615869
0.48,0.447889743615385,0.417097611803072,0.423211283490266,0.569473164081173,0.406785361615869
0.47,0.447889743615385,0.417097611803072,0.589146963022866,0.553863613518767,0.406785361615869
0.5,0.447889743615385,0.417097611803072,0.382100328334367,0.566411277786632,0.406785361615869
0.47,0.447889743615385,0.417097611803072,0.428523282738171,0.555850277111921,0.406785361615869
0.5,0.522307692307692,0.538275728037441,0.668311502776853,0.686405340559413,0.658154324624212
0.52,0.543333333333333,0.538275728037441,0.452791432891131,0.482974011033338,0.453726892419262
0.55,0.522307692307692,0.538275728037441,0.622309183844569,0.713187228962089,0.658154324624212
0.54,0.522307692307692,0.538275728037441,0.676307000791014,0.733820181465269,0.658154324624212
0.53,0.522307692307692,0.538275728037441,0.690603510144705,0.728107304073944,0.658154324624212
0.54,0.522307692307692,0.538275728037441,0.636471665003132,0.714484417104692,0.658154324624212
0.58,0.43,0.565026099441504,0.604949102485133,0.416482850512676,0.56993762215225
0.5,0.591941025641026,0.565026099441504,0.518470280124438,0.421552673217887,0.454224490109481
0.69,0.591941025641026,0.565026099441504,0.615846414838883,0.530512650993898,0.56993762215225
0.58,0.591941025641026,0.565026099441504,0.637230063212374,0.538907685867992,0.56993762215225
0.6,0.591941025641026,0.565026099441504,0.647204835892709,0.45133818286511,0.56993762215225
0.6,0.591941025641026,0.565026099441504,0.791433217557734,0.53821821041744,0.56993762215225
0.38,0.599754761892857,0.54574146316578,0.529068022896855,0.457842164827073,0.522078025750831
0.6,0.599754761892857,0.54574146316578,0.617834858296648,0.562936902647278,0.6377911577936
0.54,0.599754761892857,0.54574146316578,0.577014533457163,0.575197177477179,0.6377911577936
0.43,0.599754761892857,0.54574146316578,0.697567413582565,0.487627674474296,0.555925170177154
0.63,0.599754761892857,0.54574146316578,0.584858951965091,0.576494365619781,0.6377911577936
0.65,0.654395833375,0.690658993683336,0.754306742519786,0.606261586463438,0.646458203695988
0.64,0.654395833375,0.690658993683336,0.685916810166819,0.703744091895508,0.760794015204715
0.67,0.654395833375,0.690658993683336,0.771217675089745,0.681521271936035,0.760794015204715
0.66,0.654395833375,0.690658993683336,0.797014946867748,0.743606496930609,0.760794015204715
0.58,0.654395833375,0.690658993683336,0.72903339115765,0.681718965064311,0.760794015204715
0.64,0.63088,0.638430015567408,0.715714379018592,0.723592696579522,0.666057715963194
0.5,0.471025641025641,0.638430015567408,0.407060849320801,0.481106455032372,0.428938381661907
0.64,0.63088,0.638430015567408,0.598281761579593,0.70292463808703,0.666057715963194
0.64,0.63088,0.638430015567408,0.596488326783932,0.664154523078405,0.666057715963194
0.66,0.63088,0.638430015567408,0.906722263888514,0.731952625464304,0.666057715963194
0.64,0.63088,0.638430015567408,0.701072531912691,0.722001489763997,0.666057715963194
0.65,0.63088,0.638430015567408,0.637342043459257,0.712616861103727,0.666057715963194
0.63,0.63088,0.638430015567408,0.591971108204512,0.66435221620668,0.666057715963194
0.563333333,0.63088,0.638430015567408,0.45482948034061,0.654572855661651,0.666057715963194
0.46,0.565384615384615,0.557776952675933,0.735257081154642,0.658021621251785,0.570600156488652
0.46,0.565384615384615,0.557776952675933,0.719706912162933,0.659861179731215,0.570600156488652
0.42,0.455833333333334,0.557776952675933,0.453276851490968,0.454278731554503,0.343114191939813
0.68,0.565384615384615,0.557776952675933,0.736619958177961,0.695485326457335,0.570600156488652
0.49,0.565384615384615,0.557776952675933,0.695955006349204,0.686100697797064,0.570600156488652
0.61,0.50225,0.531531304072671,0.642334665724257,0.68548167995937,0.561874441752842
0.44,0.50225,0.531531304072671,0.632268588228342,0.622854506879734,0.479409865167152
0.56,0.50225,0.531531304072671,0.707979731630418,0.731056962385796,0.561874441752842
0.41,0.453970588235294,0.531531304072671,0.483054288173211,0.466145843939005,0.308789544084508
0.42,0.50225,0.531531304072671,0.658281471462403,0.71172119802522,0.561874441752842
0.68,0.651842105263158,0.588801759704087,0.625669517602711,0.685927552758705,0.66617905276003
0.69,0.651842105263158,0.588801759704087,0.629893783447892,0.681897347316061,0.66617905276003
0.64,0.651842105263158,0.588801759704087,0.644704818400652,0.677955556683474,0.66617905276003
0.56,0.651842105263158,0.588801759704087,0.495159901922533,0.585542873956614,0.550465920717262
0.54,0.651842105263158,0.588801759704087,0.529471601743207,0.615328383603837,0.595853382582909
0.69,0.651842105263158,0.588801759704087,0.660921032990158,0.717817961718574,0.66617905276003
0.59,0.651842105263158,0.588801759704087,0.583333677465514,0.655930429852277,0.66617905276003
0.85,0.8657533333,0.767025055208866,0.671241537569006,0.676118399168646,0.811651415053341
0.81,0.653333333333333,0.767025055208866,0.66540718018557,0.570663897661345,0.696958951415773
0.86,0.8657533333,0.767025055208866,0.695115886024069,0.668146403093415,0.811651415053341
0.87,0.745,0.767025055208866,0.650808943532686,0.693088733016661,0.811651415053341
0.88,0.8657533333,0.767025055208866,0.672581234883575,0.605519230013778,0.729119308780733
0.45,0.453970588235294,0.767025055208866,0.526362856879217,0.448810567073049,0.558359267865144
0.9,0.8657533333,0.767025055208866,0.75131713016756,0.692399257566109,0.811651415053341
0.88,0.8657533333,0.767025055208866,0.771694102168969,0.704946921833974,0.811651415053341
0.7,0.73031,0.680396590643554,0.736423688364515,0.690486083144396,0.69605249307259
0.51,0.556666666666667,0.680396590643554,0.46083637179797,0.585031581637094,0.581702629837202
0.78,0.73031,0.680396590643554,0.796051609396778,0.719729440610809,0.69605249307259
0.7,0.73031,0.680396590643554,0.748138302367515,0.686455877701751,0.69605249307259
0.68,0.73031,0.680396590643554,0.733868423470203,0.682514087069164,0.69605249307259
0.43,0.476,0.680396590643554,0.424791955398076,0.477243199063659,0.459083970696136
0.76,0.73031,0.680396590643554,0.792692157127715,0.69519614216251,0.69605249307259
0.43,0.453970588235294,0.680396590643554,0.406883199737944,0.463178251048799,0.443516960475653
0.75,0.73031,0.680396590643554,0.767555669596589,0.719314605809724,0.69605249307259
0.71,0.73031,0.680396590643554,0.657403986740852,0.660488960237967,0.69605249307259
0.83,0.81,0.773583318628643,0.888629704445108,0.701298727321386,0.757788893543904
0.45,0.471025641025641,0.773583318628643,0.551979910217039,0.49786739779531,0.523285386699723
0.77,0.81,0.773583318628643,0.692527229741892,0.64051111272118,0.676359279231484
0.86,0.81,0.773583318628643,0.925884610705634,0.748713568227242,0.757788893543904
0.45,0.453970588235294,0.773583318628643,0.613085201471287,0.483802449780451,0.507880309049858
0.86,0.81,0.773583318628643,0.88431334955774,0.739938804541375,0.757788893543904
0.816666667,0.81,0.773583318628643,0.70891748450805,0.671333798424589,0.757788893543904
0.51,0.565384615384615,0.505150025176601,0.554015927466981,0.672673551647546,0.513416931741493
0.6,0.565384615384615,0.505150025176601,0.559324039281031,0.691060405176129,0.513416931741493
0.57,0.565384615384615,0.505150025176601,0.546614385881419,0.687195165220322,0.513416931741493
0.56,0.565384615384615,0.505150025176601,0.598040362790803,0.720088392553403,0.513416931741493
0.2,0.455833333333334,0.505150025176601,0.389403993152927,0.468930661950264,0.293542593276972
0.61,0.565384615384615,0.505150025176601,0.598063190898242,0.714375515162077,0.513416931741493
0.64,0.565384615384615,0.505150025176601,0.607854870006229,0.700752628192826,0.513416931741493
0.56,0.498,0.505150025176601,0.567007805943652,0.652487983295779,0.513416931741493
0.52,0.565384615384615,0.530788206379026,0.530689821758703,0.687838070760295,0.553989180294074
0.48,0.565384615384615,0.530788206379026,0.511876604373208,0.678026516205634,0.553989180294074
0.18,0.404,0.530788206379026,0.330861866433594,0.474595186679558,0.333808437688761
0.59,0.565384615384615,0.530788206379026,0.536158428787256,0.696413369734216,0.553989180294074
0.41,0.565384615384615,0.530788206379026,0.551759808557335,0.657643254725591,0.553989180294074
0.59,0.565384615384615,0.530788206379026,0.64149889551852,0.70480840460831,0.553989180294074
0.43,0.4875,0.530788206379026,0.461371936975457,0.617238901605428,0.477533040295766
0.53,0.565384615384615,0.530788206379026,0.593193129975557,0.72544135711149,0.553989180294074
0.58,0.565384615384615,0.530788206379026,0.545871117731124,0.719728479720164,0.553989180294074
0.53,0.565384615384615,0.530788206379026,0.552699973074513,0.715490221411183,0.553989180294074
0.94,0.90392222225,0.794478683586203,0.77112707799927,0.72095467916483,0.83093076523565
0.82,0.90392222225,0.794478683586203,0.953041554785596,0.683739325623185,0.83093076523565
0.94,0.90392222225,0.794478683586203,0.852455413457971,0.708681655546431,0.83093076523565
0.93,0.90392222225,0.794478683586203,0.820980822044086,0.729314608049611,0.83093076523565
0.94,0.90392222225,0.794478683586203,0.889741117511852,0.709978843689034,0.83093076523565
